Vehicle_ID,GTA_Make,GTA_Model,Class,Real_World_Make,Real_World_Model,Price,Drivetrain,Shop,Top_Speed_MPH,Lap_Time,Weaponized,HSW,Imani,Bennys,Arena,Notes
175,Cheval,Fugitive,Sedans,Holden,"Caprice (Chevrolet Caprice), Holden Commodore",24000,,Unknown,,1:11.655,TRUE,TRUE,FALSE,FALSE,FALSE,
176,Cheval,Marshall,Off-Road,1975,Dodge Charger MK4 Custom Monster Truck,250000,,Warstock,,1:16.559,TRUE,TRUE,FALSE,FALSE,FALSE,
177,Cheval,Picador,Muscle,Chevrolet,El Camino,9000,,Arena,,1:15.059,TRUE,TRUE,FALSE,FALSE,TRUE,
178,Cheval,Surge,Sedans,Chevy,"Volt, VW Passat",38000,,Unknown,,1:14.643,TRUE,TRUE,FALSE,FALSE,FALSE,
179,Cheval,Taipan,Super,Hennessey,"Venom F5, second generation Ford GT, Trion Nemesis, McLaren P1",1980000,,Legendary,,1:05.699,TRUE,TRUE,FALSE,FALSE,FALSE,
180,Lampadati,Cinquemila,Sedans,2013,Maserati Quattroporte VI,1740000,,Legendary,,1:04.581,TRUE,TRUE,FALSE,FALSE,FALSE,
181,Vapid,Clique,Muscle,1951,"Ford, Ford Coupe",909000,,Legendary,,1:06.399,TRUE,TRUE,FALSE,FALSE,FALSE,
182,Vapid,Clique Wagon,Muscle,1951,Ford Country Squire,1205000,,Southern,,1:19.296,TRUE,TRUE,FALSE,FALSE,FALSE,
183,Vapid,Clown Van,Vans,2003-present,Chevrolet Express van,0,,Arena,,1:26.353,TRUE,TRUE,FALSE,FALSE,TRUE,
184,Coil,Brawler,Off-Road,Local,Motors Rally Fighter,715000,,Legendary,,1:09.252,TRUE,TRUE,FALSE,FALSE,FALSE,
185,Coil,Cyclone,Super,Koenigsegg,"Agera, Noble M600, Rimac Concept S",1890000,,Legendary,,1:01.312,TRUE,TRUE,FALSE,FALSE,FALSE,
186,Coil,Raiden,Sports,Tesla,Model S,1375000,,Legendary,,1:03.697,TRUE,TRUE,FALSE,FALSE,FALSE,
187,Coil,Rocket Voltic,Super,Tesla,"Roadster, Lotus Elise",3830400,,Warstock,,0:59.209,TRUE,TRUE,FALSE,FALSE,FALSE,
188,Coil,Voltic,Super,Tesla,"Roadster, Lotus Elise",150000,,Unknown,,1:05.315,TRUE,TRUE,FALSE,FALSE,FALSE,
189,Pfister,Comet S2,"Sports,Tuners",Porsche,992,1878000,,Legendary,,1:04.715,TRUE,TRUE,FALSE,FALSE,FALSE,
190,Pfister,Comet S2 Cabrio,Sports,Porsche,911 Turbo S Cabriolet,1797000,,Legendary,,1:04.298,TRUE,TRUE,FALSE,FALSE,FALSE,
191,Buckingham,Conada,Helicopters,MD,Helicopters MD Explorer,2450000,,Unknown,,0:51.961,TRUE,TRUE,FALSE,FALSE,FALSE,
192,Invetero,Coquette D1,Sports Classics,1956-57,Chevrolet Corvette C1,1500000,,Legendary,,1:07.050,TRUE,TRUE,FALSE,FALSE,FALSE,
193,Invetero,Coquette D10,Sports,Chevrolet,Corvette C8,1510000,,Legendary,,1:03.797,TRUE,TRUE,FALSE,FALSE,FALSE,
194,Lampadati,Corsita,Sports,Maserati,MC20,1795000,,Legendary,,1:01.812,TRUE,TRUE,FALSE,FALSE,FALSE,
195,HVY,Crane,Industrial,International,4700 Series,0,,Unknown,,,TRUE,FALSE,FALSE,FALSE,FALSE,
196,Cruiser,Cruiser,Cycles,Beach,"Cruiser bike style, which was popular in the 1930s",3000,,Unknown,,2:55.173,TRUE,TRUE,FALSE,FALSE,FALSE,
197,Coil,Cyclone II,Super,Rimac,Nevera,2250000,,Legendary,,0:59.660,TRUE,TRUE,FALSE,FALSE,FALSE,
198,Übermacht,Cypher,"Sports,Tuners",BMW,M2 (F87) with some design cues from the BMW M6 (F13) and BMW M8 (F92),1550000,,Legendary,,1:04.231,TRUE,TRUE,FALSE,FALSE,FALSE,
199,Western,Deathbike (Arena),Motorcycles,Daryl's,bike from the TV Series The Walking Dead,1269000,,Arena,,0:59.017,TRUE,TRUE,FALSE,FALSE,TRUE,
200,Declasse,Asea,Sedans,Chevrolet,Aveo,12000,,Unknown,,1:14.708,TRUE,TRUE,FALSE,FALSE,FALSE,
201,Declasse,Burrito,Vans,1996-2002,Chevrolet Express,0,,Unknown,,1:28.154,TRUE,TRUE,FALSE,FALSE,FALSE,
202,Declasse,DR1 (IndyCar),Open Wheel,2019,Dallara Indy Car,2997000,,Legendary,,0:56.473,TRUE,TRUE,FALSE,FALSE,FALSE,
203,Declasse,(Granger),Emergency,Chevrolet,Suburban,0,,Unknown,,1:19.413,TRUE,TRUE,FALSE,FALSE,FALSE,
204,Declasse,Gang Burrito,Vans,GMC,Vandura (A-Team),86450,,Southern,,1:16.710,TRUE,TRUE,FALSE,FALSE,FALSE,
205,Declasse,Granger,SUVs,Chevrolet,Suburban,35000,,Unknown,,1:15.643,TRUE,TRUE,FALSE,FALSE,FALSE,
206,Declasse,Hotring Sabre,Sports,Chevrolet,"Lumina, Oldsmobile Cutlass Supreme",830000,,Southern,,1:06.300,TRUE,TRUE,FALSE,FALSE,FALSE,
207,Declasse,(SUV),Emergency,California,Lifeguard livery,865000,,Unknown,,1:18.238,TRUE,TRUE,FALSE,FALSE,FALSE,
208,Declasse,Mamba,Sports Classics,Shelby,Cobra (AC Cobra),995000,,Legendary,,1:11.454,TRUE,TRUE,FALSE,FALSE,FALSE,
209,Declasse,Moonbeam,Muscle,1985-1994,Chevrolet Astro/1985-1994 GMC Safari; KK Jeep Liberty,32500,,Bennys,,1:19.729,TRUE,TRUE,FALSE,FALSE,FALSE,
210,Declasse,Moonbeam Custom,Muscle,1985-1994,Chevrolet Astro/1985-1994 GMC Safari; KK Jeep Liberty,370000,,Bennys,,1:15.458,TRUE,TRUE,FALSE,FALSE,FALSE,
211,Declasse,Ranger,"Emergency,SUVs",Chevrolet,Suburban,2980000,,Warstock,,1:16.293,TRUE,TRUE,FALSE,FALSE,FALSE,
212,Declasse,Transporter,Emergency,,,0,,Unknown,,1:28.472,TRUE,TRUE,FALSE,FALSE,FALSE,
213,Declasse,Premier,Sedans,Chevy,Aveo,10000,,Unknown,,1:14.391,TRUE,TRUE,FALSE,FALSE,FALSE,
214,Declasse,Rancher XL,Off-Road,Chevy,Suburban,9000,,Arena,,1:21.198,TRUE,TRUE,FALSE,FALSE,TRUE,
215,Declasse,Rhapsody,Compacts,AMC,Pacer (1970s),140000,,Southern,,1:14.056,TRUE,TRUE,FALSE,FALSE,FALSE,
216,Declasse,Sabre Turbo,Muscle,Chevrolet,"Chevelle, Oldsmobile Cutlass",15000,,Bennys,,1:09.452,TRUE,TRUE,FALSE,FALSE,FALSE,
217,Declasse,Sabre Turbo Custom,Muscle,Chevrolet,"Chevelle, Oldsmobile Cutlass",490000,,Bennys,,1:06.750,TRUE,TRUE,FALSE,FALSE,FALSE,
218,Declasse,SUV,Emergency,Third,"Generation Ford Expedition, GMT900 Chevrolet Tahoe Police Package",0,,Unknown,,1:19.345,TRUE,TRUE,FALSE,FALSE,FALSE,
219,Declasse,Stallion,Muscle,68,"- '69 & '70 - '71 Oldsmobile Cutlass, '70 Plymouth Hemi Barracuda",71000,,Southern,,1:11.055,TRUE,TRUE,FALSE,FALSE,FALSE,
220,Declasse,Burger Shot Stallion,Muscle,68,"- '69 & '70 - '71 Oldsmobile Cutlass, '70 Plymouth Hemi Barracuda",277000,,Southern,,1:10.754,TRUE,TRUE,FALSE,FALSE,FALSE,
221,Declasse,Tampa,Muscle,1970–1972,Dodge Dart Demon,375000,,Southern,,1:10.688,TRUE,TRUE,FALSE,FALSE,FALSE,
222,Declasse,Drift Tampa,Sports,64,"- '73 Ford Mustang, '70/'71 Dodge Dart, '68-'72 Chevrolet Nova, '68 Dodge Charger",995000,,Southern,,1:07.467,TRUE,TRUE,FALSE,FALSE,FALSE,
223,Declasse,Weaponized Tampa,Muscle,1970–1972,"Dodge Dart Demon, inspired by the Roadkill from Twisted Metal videogame",2108050,,Warstock,,1:09.986,TRUE,TRUE,FALSE,FALSE,FALSE,
224,Declasse,Tornado,Sports Classics,Chevrolet,Bel Air,30000,,Bennys,,1:25.084,TRUE,TRUE,FALSE,FALSE,FALSE,
225,Declasse,Tornado Convertible,Sports Classics,Chevrolet,Bel Air,30000,,Unknown,,1:25.088,TRUE,TRUE,FALSE,FALSE,FALSE,
226,Declasse,Tornado Custom,Sports Classics,Chevrolet,Bel Air,375000,,Bennys,,1:23.166,TRUE,TRUE,FALSE,FALSE,FALSE,
227,Declasse,Tornado Rat Rod,Sports Classics,Chevrolet,Fleetline (Fast & Furious),378000,,Unknown,,1:17.510,TRUE,TRUE,FALSE,FALSE,FALSE,
228,Declasse,Vigero,Muscle,Chevy,"Camaro, Plymouth Barracuda",21000,,Arena,,1:12.155,TRUE,TRUE,FALSE,FALSE,TRUE,
229,Declasse,Voodoo,Muscle,Chevy,Impala,5500,,Bennys,,1:21.882,TRUE,TRUE,FALSE,FALSE,FALSE,
230,Declasse,Voodoo Custom,Muscle,Chevy,Impala,420000,,Bennys,,1:20.748,TRUE,TRUE,FALSE,FALSE,FALSE,
231,Declasse,Yosemite,Muscle,Chevrolet,C10,485000,,Southern,,1:05.532,TRUE,TRUE,FALSE,FALSE,FALSE,
232,Enus,Deity,Sedans,Bentley,Flying Spur,1845000,,Legendary,,1:09.236,TRUE,TRUE,TRUE,FALSE,FALSE,
233,Principe,Deveste Eight,Super,Devel,"Sixteen, Mazda Furai",1795000,,Legendary,,1:00.010,TRUE,TRUE,FALSE,FALSE,FALSE,
234,Schyster,Deviant,Muscle,"Ringbrothers',",Javelin AMX Defiant. 1972 AMC Javelin,512000,,Legendary,,1:10.904,TRUE,TRUE,FALSE,FALSE,FALSE,
235,Dewbauchee,Exemplar,Coupes,Aston,Martin Rapide,205000,,Unknown,,1:07.552,TRUE,TRUE,FALSE,FALSE,FALSE,
236,Dewbauchee,JB 700,Sports Classics,Aston,Martin DB5,475000,,Unknown,,1:11.571,TRUE,TRUE,FALSE,FALSE,FALSE,
237,Dewbauchee,Massacro,Sports,Corvette,"C7, Ferrari F12 Berlinetta/360/F430, 2nd gen Aston Martin Vanquish",275000,,Legendary,,1:03.364,TRUE,TRUE,FALSE,FALSE,FALSE,
238,Dewbauchee,Massacro (Racecar),Sports,Corvette,"C7, Ferrari F12 Berlinetta/360/F430, 2nd gen Aston Martin Vanquish",385000,,Southern,,1:03.213,TRUE,TRUE,FALSE,FALSE,FALSE,
239,Dewbauchee,Rapid GT,Sports,Aston,Martin Vantage,132000,,Arena,,1:07.475,TRUE,TRUE,FALSE,FALSE,TRUE,
240,Dewbauchee,Rapid GT Classic,Sports Classics,Jensen,"Interceptor III, Aston Martin V8 Vantage",885000,,Unknown,,1:05.148,TRUE,TRUE,FALSE,FALSE,FALSE,
241,Dewbauchee,Rapid GT Cabrio,Sports,Aston,Martin Vantage Roadster,140000,,Arena,,1:07.468,TRUE,TRUE,FALSE,FALSE,TRUE,
242,Dewbauchee,Seven-70,Sports,Aston,"Martin One-77, Ferrari F12berlinetta",695000,,Arena,,1:03.881,TRUE,TRUE,FALSE,FALSE,TRUE,
243,Dewbauchee,Specter,Sports,Aston,"Martin DB10/One-77, Porsche 918, Mercedes-McLaren SLR",599000,,Bennys,,1:04.082,TRUE,TRUE,FALSE,FALSE,FALSE,
244,Dewbauchee,Specter Custom,Sports,Aston,"Martin DB10, Aston Martin Vantage GT8",252000,,Bennys,,1:04.047,TRUE,TRUE,FALSE,FALSE,FALSE,
245,Karin,Dilettante (Patrol),Compacts,Toyota,Prius,0,,Arena,,1:23.667,TRUE,TRUE,FALSE,FALSE,TRUE,
246,Dinka,Akuma,Motorcycles,Ducati,Monster,9000,,Southern,,0:58.892,TRUE,TRUE,FALSE,FALSE,FALSE,
247,Dinka,Blista,Compacts,Honda,Civic/Volkswagen Golf,0,,Arena,,1:15.993,TRUE,TRUE,FALSE,FALSE,TRUE,
248,Dinka,Blista Compact,Sports,Honda,CRX,42000,,Southern,,1:14.208,TRUE,TRUE,FALSE,FALSE,FALSE,
249,Dinka,Go Go Monkey Blista,Sports,Honda,CRX,0,,Southern,,1:14.217,TRUE,TRUE,FALSE,FALSE,FALSE,
250,Dinka,Double-T,Motorcycles,Honda,CBR,12000,,Southern,,1:00.261,TRUE,TRUE,FALSE,FALSE,FALSE,
251,Dinka,Enduro,Motorcycles,Honda,"XL350, XR500 & CB Series",48000,,Arena,,1:09.137,TRUE,TRUE,FALSE,FALSE,TRUE,
252,Dinka,Jester,Sports,Acura,"NSX Concept, McLaren MP4-12C",240000,,Arena,,1:02.980,TRUE,TRUE,FALSE,FALSE,TRUE,
253,Dinka,Jester Classic,Sports,Toyota,Supra JZA80 (Mk IV),790000,,Legendary,,1:05.749,TRUE,TRUE,FALSE,FALSE,FALSE,
254,Dinka,Jester (Racecar),Sports,Acura,"NSX Concept, McLaren MP4-12C",350000,,Arena,,1:02.396,TRUE,TRUE,FALSE,FALSE,TRUE,
255,Dinka,Marquis,Boats,Adjutor,Yachts,413990,,Unknown,,4:02.232,TRUE,TRUE,FALSE,FALSE,FALSE,
256,Dinka,Thrust,Motorcycles,Honda,"CTX700, CTX1300, DN-01",75000,,Arena,,1:07.267,TRUE,TRUE,FALSE,FALSE,TRUE,
257,Dinka,Vindicator,Motorcycles,Honda,"NM4 Vultus, Honda Range Adventure",630000,,Legendary,,1:05.466,TRUE,TRUE,FALSE,FALSE,FALSE,
258,Vapid,Dominator (Arena),Muscle,Custom,Ford Mustang from the 2008 film Death Race,1132000,,Arena,,1:04.882,TRUE,TRUE,FALSE,FALSE,TRUE,
259,Vapid,Dominator ASP,"Muscle,Tuners",Ford,Mustang SVT Cobra R (New Edge),1775000,,Southern,,1:05.182,TRUE,TRUE,FALSE,FALSE,FALSE,
260,Vapid,Dominator FX,Muscle,Third,generation Ford Mustang,1550000,,Southern,,1:03.880,TRUE,TRUE,FALSE,FALSE,FALSE,
261,Vapid,FX Interceptor,Emergency,Third,generation Ford Mustang,4950000,,Warstock,,1:03.664,TRUE,TRUE,FALSE,FALSE,FALSE,
262,Vapid,Dominator GT,Muscle,2018-2023,Ford Mustang Convertible,2195000,,Southern,,1:02.880,TRUE,TRUE,FALSE,FALSE,FALSE,
263,Vapid,Dominator GTT,"Muscle,Tuners",1969-1970,Ford Mustang,1220000,,Southern,,1:06.306,TRUE,TRUE,FALSE,FALSE,FALSE,
264,Bravado,Dorado,SUVs,1st,generation Dodge Durango,1375000,,Southern,,1:11.188,TRUE,TRUE,FALSE,FALSE,FALSE,
265,Bravado,Cruiser,Emergency,First-generation,Dodge Durango (DN),5005000,,Warstock,,1:10.269,TRUE,TRUE,FALSE,FALSE,FALSE,
266,Obey,8F Drafter,Sports,2018,Audi RS5 Coupe,718000,,Legendary,,1:03.096,TRUE,TRUE,FALSE,FALSE,FALSE,
267,Declasse,Draugur,Off-Road,Chevrolet,Off-Road Concept,1870000,,Southern,,1:02.095,TRUE,TRUE,FALSE,FALSE,FALSE,
268,Declasse,Drift Yosemite,Muscle,Chevrolet,C10,1308000,,Southern,,1:06.600,TRUE,TRUE,FALSE,FALSE,FALSE,
269,Dundreary,Landstalker,SUVs,Lincoln,Navigator,58000,,Unknown,,1:17.160,TRUE,TRUE,FALSE,FALSE,FALSE,
270,Dundreary,Regina,Sedans,Chevy,Caprice wagon,8000,,Unknown,,1:31.274,TRUE,TRUE,FALSE,FALSE,FALSE,
271,Dundreary,Stretch,Sedans,Lincoln,Town Car,30000,,Southern,,1:26.268,TRUE,TRUE,FALSE,FALSE,FALSE,
272,Dundreary,Virgo Classic,Muscle,1977-79,Lincoln Continental Mark V,165000,,Bennys,,1:20.264,TRUE,TRUE,FALSE,FALSE,FALSE,
273,Dundreary,Virgo Classic Custom,Muscle,1977-79,Lincoln Continental Mark V,240000,,Bennys,,1:14.808,TRUE,TRUE,FALSE,FALSE,FALSE,
274,Weeny,Dynasty,Sports Classics,Hindustan,Ambassador (Indian counterpart of Morris Oxford III),450000,,Unknown,,1:23.301,TRUE,TRUE,FALSE,FALSE,FALSE,
275,Progen,Emerus,Super,McLaren,Senna,2750000,,Legendary,,0:57.624,TRUE,TRUE,FALSE,FALSE,FALSE,
276,Emperor,ETR1,Super,Toyota,"86/R&D Sport Subaru BRZ GT300, Toyota FT-1 Concept, Gazoo Racing Lexus LFA, Nissan GT-R Nismo GT3",1995000,,Legendary,,1:00.593,TRUE,TRUE,FALSE,FALSE,FALSE,
277,Emperor,Habanero,SUVs,2003-2008,"Lexus RX, and 2009-2015 Toyota Venza",42000,,Unknown,,1:17.711,TRUE,TRUE,FALSE,FALSE,FALSE,
278,Endurex,Race Bike,Cycles,Pinarello,Dogma,2500,,Unknown,,2:08.393,TRUE,TRUE,FALSE,FALSE,FALSE,
279,Overflod,Entity MT,Super,2021,Koenigsegg Jesko,2355000,,Legendary,,1:03.196,TRUE,TRUE,FALSE,FALSE,FALSE,
280,Enus,Cognoscenti,Sedans,Bentley,"Continental Flying Spur, Mayback Type 57-62, Rover 75",254000,,Legendary,,1:15.959,TRUE,TRUE,FALSE,FALSE,FALSE,
281,Enus,Cognoscenti 55,Sedans,Bentley,"Continental Flying Spur, Mayback Type 57-62, Rover 75",154000,,Legendary,,1:12.957,TRUE,TRUE,FALSE,FALSE,FALSE,
282,Enus,Cognoscenti 55 (Armored),Sedans,Bentley,"Continental Flying Spur, Mayback Type 57-62, Rover 75",396000,,Legendary,,1:13.223,TRUE,TRUE,FALSE,FALSE,FALSE,
283,Enus,Cognoscenti (Armored),Sedans,Bentley,"Continental Flying Spur, Mayback Type 57-62, Rover 75",558000,,Legendary,,1:16.057,TRUE,TRUE,FALSE,FALSE,FALSE,
284,Enus,Cognoscenti Cabrio,Coupes,Bentley,Continental GTC,185000,,Unknown,,1:10.120,TRUE,TRUE,FALSE,FALSE,FALSE,
285,Enus,Huntley S,SUVs,Bentley,"EXP 9 F (concept), Bentayga",195000,,Legendary,,1:12.239,TRUE,TRUE,FALSE,FALSE,FALSE,
286,Enus,Super Diamond,Sedans,Rolls-Royce,Phantom,250000,,Unknown,,1:14.908,TRUE,TRUE,FALSE,FALSE,FALSE,
287,Enus,Windsor,Coupes,Rolls,Royce Wraith,845000,,Legendary,,1:11.938,TRUE,TRUE,FALSE,FALSE,FALSE,
288,Enus,Windsor Drop,Coupes,Rolls-Royce,Ghost & Rolls-Royce Dawn,900000,,Legendary,,1:12.359,TRUE,TRUE,FALSE,FALSE,FALSE,
289,Bollokan,Envisage,Sports,Hyundai,N Vision 74,2472000,,Legendary,,1:00.860,TRUE,TRUE,TRUE,FALSE,FALSE,
290,Willard,Eudora,Muscle,First,generation Buick Electra,1250000,,Southern,,1:16.776,TRUE,TRUE,FALSE,FALSE,FALSE,
291,Annis,Euros,"Sports,Tuners",Nissan,350Z and Nissan 370Z,1800000,,Legendary,,1:04.040,TRUE,TRUE,FALSE,FALSE,FALSE,
292,Annis,Euros X32,Coupes,Nissan,300ZX,1499000,,Legendary,,1:07.400,TRUE,TRUE,FALSE,FALSE,FALSE,
293,Karin,Everon,Off-Road,Toyota,Hilux AT37 (Arctic Trucks),1475000,,Southern,,1:09.637,TRUE,TRUE,FALSE,FALSE,FALSE,
294,Mammoth,F-160 Raiju,Planes,Lockheed,Martin F-35 Lightning II and Northrop YF-23,6855000,,Warstock,,0:30.822,TRUE,TRUE,FALSE,FALSE,FALSE,
295,Pegassi,Pizza Boy,Motorcycles,Piaggio,Zip; 2007 Peugeot V Clic; Kymco Agility 50,195000,,Southern,,1:24.667,TRUE,TRUE,FALSE,FALSE,FALSE,
296,Fathom,FQ 2,SUVs,Infiniti,QX70,50000,,Unknown,,1:17.411,TRUE,TRUE,FALSE,FALSE,FALSE,
297,Festival,Bus,Service,Robot,Heart Burning Man Festival Bus,1842050,,Southern,,2:06.477,TRUE,TRUE,FALSE,FALSE,FALSE,
298,FH-1,Hunter,Helicopters,Boeing–Sikorsky,"RAH-66 Comanche, AH-64, RAH-66 Comanche",4123000,,Warstock,,0:55.902,TRUE,TRUE,FALSE,FALSE,FALSE,
299,Fixter,Fixter,Cycles,Seagrave,Marauder chassis,0,,Unknown,,2:14.434,TRUE,TRUE,FALSE,FALSE,FALSE,
300,Fathom,FR36,Coupes,Infiniti,G35 (V35),1610000,,Southern,,1:04.214,TRUE,TRUE,FALSE,FALSE,FALSE,
301,Canis,Freecrawler,Off-Road,Rezvani,Tank SUV,597000,,Legendary,,1:11.695,TRUE,TRUE,FALSE,FALSE,FALSE,
302,Freight,Train,Service,Electro,"Motive Division, GE AC4400CW",0,,Unknown,,,TRUE,TRUE,FALSE,FALSE,FALSE,
303,Grotti,Furia,Super,variety,"of high-performance Ferrari (488 Pista for the front, SF90 Stradale for the rear, Pininfarina Battista for the side profile)",2740000,,Legendary,,1:00.594,TRUE,TRUE,FALSE,FALSE,FALSE,
304,Karin,Futo GTX,"Sports,Tuners",Toyota,Sprinter Trueno AE86,1590000,,Legendary,,1:10.020,TRUE,TRUE,FALSE,FALSE,FALSE,
305,Benefactor,Future Shock Bruiser,Off-Road,Mercedes-Benz,"W123, ""People Eater's"" limousine from the 2015 action film, Mad Max: Fury Road",1609000,,Arena,,,TRUE,FALSE,FALSE,FALSE,TRUE,
306,Declasse,Future Shock Brutus,Off-Road,1988,"Chevrolet K-2500 Silverado from the film ""Tango & Cash""",2666650,,Arena,,,TRUE,FALSE,FALSE,FALSE,TRUE,
307,MTL,Future Shock Cerberus,Commercial,Peterbilt,"281, War Rig from Mad Max: Fury Road",3870300,,Arena,,,TRUE,FALSE,FALSE,FALSE,TRUE,
308,Western,Future Shock Deathbike,Motorcycles,Daryl's,bike from the TV Series The Walking Dead,1269000,,Arena,,,TRUE,FALSE,FALSE,FALSE,TRUE,
309,Vapid,Future Shock Dominator,Muscle,Custom,Ford Mustang from the 2008 film Death Race,1132000,,Arena,,,TRUE,FALSE,FALSE,FALSE,TRUE,
310,Declasse,Future Shock Impaler,Muscle,Pachenko's,Buick from the movie Death Race,1209500,,Arena,,,TRUE,FALSE,FALSE,FALSE,TRUE,
311,Vapid,Future Shock Imperator,Muscle,1973,"Ford Falcon XB GT, Pursuit Special",2284940,,Arena,,,TRUE,FALSE,FALSE,FALSE,TRUE,
312,Weeny,Issi (Arena),Compacts,Custom,"1964 Mini Cooper S, aka ""The Mini""",1089000,,Arena,,1:07.368,TRUE,TRUE,FALSE,FALSE,TRUE,
313,Bravado,Future Shock Sasquatch,Off-Road,1940,"Dodge W-Series, custom W-Series, aka ""Bigfoot"" in the film Mad Max: Fury Road",1530875,,Arena,,,TRUE,FALSE,FALSE,FALSE,TRUE,
314,HVY,Future Shock Scarab,Military,Howe,& Howe Ripsaw EV2,3076290,,Arena,,,TRUE,FALSE,FALSE,FALSE,TRUE,
315,Vapid,Future Shock Slamvan,Muscle,Custom,"1950 Ford F6, aka ""Stubby Bob""",1321875,,Arena,,,TRUE,FALSE,FALSE,FALSE,TRUE,
316,Annis,Future Shock ZR380,Sports,Nissan,"350Z, Nissan 370Z, Porsche 935",2138640,,Arena,,,TRUE,FALSE,FALSE,FALSE,TRUE,
317,Gallivanter,Baller,"Off-Road,SUVs",Range,Rover Sport,0,,Arena,,1:18.863,TRUE,TRUE,FALSE,FALSE,TRUE,
318,Gallivanter,Baller II,SUVs,Range,Rover Evoque/Range Rover Sport,90000,,Southern,,1:13.712,TRUE,TRUE,FALSE,FALSE,FALSE,
319,Gallivanter,Baller LE,SUVs,Range,Rover Evoque/Range Rover Sport,149000,,Legendary,,1:13.374,TRUE,TRUE,FALSE,FALSE,FALSE,
320,Gallivanter,Baller LE (Armored),SUVs,Range,Rover Evoque/Range Rover Sport/Range Rover Sentinel,374000,,Legendary,,1:13.796,TRUE,TRUE,FALSE,FALSE,FALSE,
321,Gallivanter,Baller LE LWB,SUVs,Range,Rover SVAutobiography,247000,,Legendary,,1:13.874,TRUE,TRUE,FALSE,FALSE,FALSE,
322,Gallivanter,Baller LE LWB (Armored),SUVs,Range,Rover SVAutobiography/Range Rover Sentinel,513000,,Legendary,,1:14.292,TRUE,TRUE,FALSE,FALSE,FALSE,
323,Bravado,Gauntlet Classic,Muscle,First,generation Dodge Challenger,615000,,Southern,,1:11.589,TRUE,TRUE,FALSE,FALSE,FALSE,
324,Bravado,Gauntlet Classic Custom,Muscle,1969,Dodge Charger Daytona & 1970 Plymouth Superbird,815000,,Bennys,,1:10.537,TRUE,TRUE,FALSE,FALSE,FALSE,
325,Bravado,Gauntlet Hellfire,Muscle,2018,"Dodge Challenger Demon, 5th Gen Chevrolet Camaro, 6th Gen Ford Mustang",745000,,Southern,,1:09.019,TRUE,TRUE,FALSE,FALSE,FALSE,
326,Benefactor,Glendale Custom,Sedans,Mercedes-Benz,"E-Class W123, W114, S-Class W109, BMW E3 3.0Si",520000,,Bennys,,1:08.685,TRUE,TRUE,FALSE,FALSE,FALSE,
327,Declasse,Granger 3600LX,SUVs,2015,- 2020 Chevrolet Suburban,2000000,,Southern,,1:14.124,TRUE,TRUE,TRUE,FALSE,FALSE,
328,Bravado,Greenwood,Muscle,4th,Generation Dodge Monaco,1465000,,Southern,,1:07.434,TRUE,TRUE,TRUE,FALSE,FALSE,
329,Bravado,Cruiser,Emergency,1977–1978,Dodge Monaco,4910000,,Warstock,,1:09.669,TRUE,TRUE,FALSE,FALSE,FALSE,
330,Grotti,Bestia GTS,Sports,Ferrari,"FF, GTC4Lusso",610000,,Legendary,,1:04.035,TRUE,TRUE,FALSE,FALSE,FALSE,
331,Grotti,Brioso R/A,Compacts,Fiat,"500; 595 Abarth, Mini John Works Cooper WRC, Suzuki Swift, Nissan Micra",155000,,Southern,,1:10.436,TRUE,TRUE,FALSE,FALSE,FALSE,
332,Grotti,Carbonizzare,Sports,V12,"Zagato rear, Nissan GT-R, Ferrari 458 Italia, Ferrari 612 Scagliëtti",195000,,Arena,,1:05.282,TRUE,TRUE,FALSE,FALSE,TRUE,
333,Grotti,Cheetah,Super,Ferrari,"Enzo, Koenigsegg Agera, Spania GTA Spano",650000,,Legendary,,1:02.396,TRUE,TRUE,FALSE,FALSE,FALSE,
334,Grotti,Cheetah Classic,Sports Classics,Ferrari,"Testarossa, Ferrari 328, and other Ferrari cars",865000,,Legendary,,1:04.082,TRUE,TRUE,FALSE,FALSE,FALSE,
335,Grotti,GT500,Sports Classics,Ferrari,"250 GT SWB, BMW 507",785000,,Unknown,,1:12.139,TRUE,TRUE,FALSE,FALSE,FALSE,
336,Grotti,Stinger,Sports Classics,Ferrari,250 GT California Spyder & Alfa Romeo 33 Stradale,1000000,,Unknown,,1:12.622,TRUE,TRUE,FALSE,FALSE,FALSE,
337,Grotti,Stinger GT,Sports Classics,Ferrari,250 GTO,875000,,Legendary,,1:12.289,TRUE,TRUE,FALSE,FALSE,FALSE,
338,Grotti,Turismo Classic,Sports Classics,Ferrari,"F40, Testarossa, 348",705000,,Legendary,,1:03.847,TRUE,TRUE,FALSE,FALSE,FALSE,
339,Grotti,Turismo R,Super,"LaFerrari,","McLaren P1, GTA Spano",500000,,Legendary,,1:01.578,TRUE,TRUE,FALSE,FALSE,FALSE,
340,Grotti,Vigilante,Super,Batmobile,from the movies Batman & Batman Returns,3750000,,Warstock,,0:55.872,TRUE,TRUE,FALSE,FALSE,FALSE,
341,Grotti,Visione,Super,Ferrari,"Xezri Conept, McLaren P1, Ferrari 458, LaFerrari",2250000,,Legendary,,1:00.411,TRUE,TRUE,FALSE,FALSE,FALSE,
342,Grotti,X80 Proto,Super,Ferrari,"F80 concept, GreenGT LeMans",2700000,,Legendary,,1:00.677,TRUE,TRUE,FALSE,FALSE,FALSE,
